State_Abbr,Year,Crop_Name,Price_Received_USD_kg,Crop_Area_ha,Production_kg,FIPS,kcal_kg,Production_kcal,Production_USD
MO,1986,RYE-ALL CLASSES,0.068894383,1214.083367,1524072,29,3380,5151363360,170667.385
MO,1986,SORGHUM-ALL CLASSES-GRAIN,0.049163124,461351.6795,2345546808,29,3290,7.71685E+12,187432462.2
MO,1986,SOYBEANS-ALL CLASSES,0.169388766,2124645.892,4643644688,29,4460,2.07107E+13,1278512031
MO,1986,TOBACCO-ALL CLASSES,3.413375669,849.8583569,1990455.39,29,NA,NA,11043272.03
MO,1986,WHEAT-ALL CLASSES,0.087082728,230675.8397,511923555,29,3338,1.7088E+12,72460006.87
MO,1987,CORN-ALL CLASSES-GRAIN,0.071650159,870093.0797,6171221540,29,3650,2.2525E+13,699136327.7
MO,1987,COTTON-UPLAND,1.455315208,80534.19668,71835984,29,NA,NA,165299937.1
MO,1987,HAY-ALL CLASSES,0.064485194,1396195.872,5529292575,29,NA,NA,563771547.1
MO,1987,OATS-ALL CLASSES,0.106786083,31161.47309,45823855,29,3890,1.78255E+11,7737129.282
MO,1987,RICE-ALL CLASSES,0.163362668,26709.83408,161660188.8,29,3637,5.87958E+11,41757017.84
MO,1987,RYE-ALL CLASSES,0.072831205,809.3889114,914443.2,29,3380,3090818016,105304.7125
MO,1987,SORGHUM-ALL CLASSES-GRAIN,0.058863471,279239.1744,1489780380,29,3290,4.90138E+12,138656967.3
MO,1987,SOYBEANS-ALL CLASSES,0.209439472,1995143.667,4293517280,29,4460,1.91491E+13,1421822312
MO,1987,TOBACCO-ALL CLASSES,3.45747613,728.4500202,1599983.28,29,NA,NA,8746780.145
MO,1987,WHEAT-ALL CLASSES,0.092961731,311614.7309,963973010,29,3338,3.21774E+12,141691125.4
MO,1988,CORN-ALL CLASSES-GRAIN,0.103538416,817482.8005,3899592224,29,3650,1.42335E+13,581195403.9
MO,1988,COTTON-UPLAND,1.179687327,97936.05828,66611548.8,29,NA,NA,113114402.3
MO,1988,HAY-ALL CLASSES,0.085980258,1570214.488,4615757280,29,NA,NA,571272300
MO,1988,OATS-ALL CLASSES,0.223906303,16187.77823,22062800,29,3890,85824292000,7110962.788
MO,1988,RICE-ALL CLASSES,0.159173882,33184.94537,189692174.4,29,3637,6.8991E+11,43463298.36
MO,1988,RYE-ALL CLASSES,0.118104657,3237.555645,6502707.2,29,3380,21979150336,1105510.014
MO,1988,SORGHUM-ALL CLASSES-GRAIN,0.094137462,190206.3942,967023684,29,3290,3.18151E+12,131039146.2
MO,1988,SOYBEANS-ALL CLASSES,0.273741064,1711857.548,3050721473,29,4460,1.36062E+13,1202109334
MO,1988,TOBACCO-ALL CLASSES,3.413375669,890.3278025,2005421.22,29,NA,NA,9853514.354
MO,1988,WHEAT-ALL CLASSES,0.126765996,627276.4063,2067017225,29,3338,6.8997E+12,377179715.3
MO,1989,CORN-ALL CLASSES-GRAIN,0.093696361,926750.3035,5584199808,29,3650,2.03823E+13,712408472.1
MO,1989,COTTON-UPLAND,1.426649908,84581.14124,58557211.2,29,NA,NA,113747850.7
MO,1989,HAY-ALL CLASSES,0.081019859,1509510.32,6136199340,29,NA,NA,676918434.1
MO,1989,OATS-ALL CLASSES,0.113675508,24281.66734,52254000,29,3890,2.03268E+11,8087826.832
MO,1989,RICE-ALL CLASSES,0.16622868,31970.862,186335593.6,29,3637,6.77703E+11,42174231.53
MO,1989,RYE-ALL CLASSES,0.110231013,1214.083367,2286108,29,3380,7727045040,343119.9294
MO,1989,SORGHUM-ALL CLASSES-GRAIN,0.085098502,230675.8397,1143816036,29,3290,3.76315E+12,132532837.6
MO,1989,SOYBEANS-ALL CLASSES,0.205765095,1760420.882,3314847900,29,4460,1.47842E+13,928711262.9
MO,1989,TOBACCO-ALL CLASSES,3.583162443,1011.736139,2471629.5,29,NA,NA,12058555
MO,1989,WHEAT-ALL CLASSES,0.136686813,748684.743,2366387725,29,3338,7.899E+12,440410762.4
MO,1990,CORN-ALL CLASSES-GRAIN,0.093696361,793201.1331,5227566960,29,3650,1.90806E+13,659183639.3
MO,1990,COTTON-UPLAND,1.439880046,95103.19709,68353027.2,29,NA,NA,132454939
MO,1990,HAY-ALL CLASSES,0.069996749,1448806.151,6227825025,29,NA,NA,586676049.9
MO,1990,OATS-ALL CLASSES,0.082673096,16997.16714,32310390,29,3890,1.25687E+11,3594930.464
MO,1990,POTATOES-ALL CLASSES,0.137789025,2347.227843,43408754.4,29,578,25090260043,8049632.279
MO,1990,RICE-ALL CLASSES,0.158953419,32375.55645,170550592,29,3637,6.20293E+11,36484398.95
MO,1990,SORGHUM-ALL CLASSES-GRAIN,0.085759889,210441.117,1083107168,29,3290,3.56342E+12,125008553.9
MO,1990,SOYBEANS-ALL CLASSES,0.210541785,1679481.991,3388329750,29,4460,1.5112E+13,960081408.3
MO,1990,TOBACCO-ALL CLASSES,3.841150139,1052.205585,2688407.28,29,NA,NA,13897620.1
MO,1990,WHEAT-ALL CLASSES,0.098840733,809388.9114,2068378000,29,3338,6.90425E+12,275137608.9
MO,1991,CORN-ALL CLASSES-GRAIN,0.096452137,890327.8025,5420616080,29,3650,1.97852E+13,746900003.3
MO,1991,COTTON-UPLAND,1.331833917,132335.087,93386779.2,29,NA,NA,177679542.8
MO,1991,HAY-ALL CLASSES,0.071650215,1477134.763,6409262025,29,NA,NA,656035717.3
MO,1991,OATS-ALL CLASSES,0.089562521,12950.22258,23688480,29,3890,92148187200,3030857.128
MO,1991,POTATOES-ALL CLASSES,0.143300586,2549.575071,60010221.6,29,578,34685908085,12284999.89
MO,1991,RICE-ALL CLASSES,0.172181166,37231.88992,212825366.4,29,3637,7.74046E+11,52349313.81
MO,1991,SORGHUM-ALL CLASSES-GRAIN,0.090830525,210441.117,951020928,29,3290,3.12886E+12,123402472.1
MO,1991,SOYBEANS-ALL CLASSES,0.205397658,1792796.439,3677222283,29,4460,1.64004E+13,1078989776
MO,1991,TOBACCO-ALL CLASSES,3.891865669,1214.083367,3095205.75,29,NA,NA,17208750
MO,1991,WHEAT-ALL CLASSES,0.087082728,607041.6835,1306344000,29,3338,4.36058E+12,162514284.2
MO,1992,CORN-ALL CLASSES-GRAIN,0.083066942,971266.6936,8229988800,29,3650,3.00395E+13,996425101
MO,1992,COTTON-UPLAND,1.15984212,132739.7815,117767476.8,29,NA,NA,199086328.9
MO,1992,HAY-ALL CLASSES,0.072752526,1456900.04,6150714300,29,NA,NA,652215060.9
MO,1992,OATS-ALL CLASSES,0.106786083,18211.25051,35271450,29,3890,1.37206E+11,5489782.792
MO,1992,POTATOES-ALL CLASSES,0.104719659,2913.800081,80013628.8,29,578,46247877446,12212635.02
MO,1992,RICE-ALL CLASSES,0.130293302,45325.77904,243851059.2,29,3637,8.86886E+11,46308842.82
MO,1992,SORGHUM-ALL CLASSES-GRAIN,0.073634455,259004.4516,1576906496,29,3290,5.18802E+12,169240465.3
MO,1992,SOYBEANS-ALL CLASSES,0.20025353,1719951.437,4395303250,29,4460,1.96031E+13,1282880538
MO,1992,TOBACCO-ALL CLASSES,3.90730083,687.9805747,1495675.98,29,NA,NA,8517880.848
MO,1992,WHEAT-ALL CLASSES,0.116477741,546337.5152,1763564400,29,3338,5.88678E+12,299399765.6
MO,1993,CORN-ALL CLASSES-GRAIN,0.101570005,748684.743,4229299800,29,3650,1.54369E+13,605649582.5
MO,1993,COTTON-UPLAND,1.173072258,135572.6427,81849484.8,29,NA,NA,135371796
MO,1993,HAY-ALL CLASSES,0.069996749,1436665.318,6654201975,29,NA,NA,656691389.5
MO,1993,OATS-ALL CLASSES,0.103341371,5665.72238,9957290,29,3890,38733858100,1450784.307
MO,1993,POTATOES-ALL CLASSES,0.128970527,2711.452853,68401673.6,29,578,39536167341,12437831.82
MO,1993,RICE-ALL CLASSES,0.177031339,37636.58438,206701874.4,29,3637,7.51775E+11,51591962.27
MO,1993,SORGHUM-ALL CLASSES-GRAIN,0.090169138,218535.0061,1001315304,29,3290,3.29433E+12,127296437
MO,1993,SOYBEANS-ALL CLASSES,0.233690358,1456900.04,3233201400,29,4460,1.44201E+13,1065273267
MO,1993,TOBACCO-ALL CLASSES,3.916120923,1133.144476,2158707.6,29,NA,NA,11918933.33
MO,1993,WHEAT-ALL CLASSES,0.098105858,566572.238,1447864600,29,3338,4.83297E+12,200267449.1
MO,1994,CORN-ALL CLASSES-GRAIN,0.088578493,930797.2481,6893885680,29,3650,2.51627E+13,867433211.8
MO,1994,COTTON-UPLAND,1.457520231,139619.5872,133876152,29,NA,NA,277179747.8
MO,1994,HAY-ALL CLASSES,0.071650215,1396195.872,6314007600,29,NA,NA,642637820.4
MO,1994,OATS-ALL CLASSES,0.106786083,13759.61149,25662520,29,3890,99827202800,3892760.094
MO,1994,POTATOES-ALL CLASSES,0.13007284,2751.922299,78652852.8,29,578,45461348918,14532648.97
MO,1994,RICE-ALL CLASSES,0.14815076,50182.11251,292476121.6,29,3637,1.06374E+12,61551406.4
MO,1994,SORGHUM-ALL CLASSES-GRAIN,0.078705091,222581.9506,1257359400,29,3290,4.13671E+12,140574303.9
MO,1994,SOYBEANS-ALL CLASSES,0.199518655,1845406.718,4715901840,29,4460,2.10329E+13,1336570735
MO,1994,TOBACCO-ALL CLASSES,4.035192167,1416.430595,3634882.65,29,NA,NA,20835230
MO,1994,WHEAT-ALL CLASSES,0.114640553,453257.7904,1371661200,29,3338,4.57861E+12,223372039.3
MO,1995,CORN-ALL CLASSES-GRAIN,0.137001402,594900.8499,3808655928,29,3650,1.39016E+13,733617053.6
MO,1995,COTTON-UPLAND,1.545721152,183326.5884,111672302.4,29,NA,NA,242688549.7
MO,1995,HAY-ALL CLASSES,0.073854837,1396195.872,6450085350,29,NA,NA,669756706.9
MO,1995,OATS-ALL CLASSES,0.137788494,11736.13921,19783945,29,3890,76959546050,3832644.302
MO,1995,POTATOES-ALL CLASSES,0.124561279,2954.269527,74525165.6,29,578,43075545717,13051447.27
MO,1995,RICE-ALL CLASSES,0.199738971,45325.77904,269252211.2,29,3637,9.7927E+11,75612700.98
MO,1995,SORGHUM-ALL CLASSES-GRAIN,0.122136192,198300.2833,908600924,29,3290,2.9893E+12,156023571.3
MO,1995,SOYBEANS-ALL CLASSES,0.251327366,1821125.051,3612857625,29,4460,1.61133E+13,1276624849
MO,1995,TOBACCO-ALL CLASSES,4.044012259,1092.67503,2479792.68,29,NA,NA,14099395.83
MO,1995,WHEAT-ALL CLASSES,0.141096065,497774.1805,1305527535,29,3338,4.35785E+12,258984399.8
MO,1996,CORN-ALL CLASSES-GRAIN,0.109049967,1027923.917,8645552432,29,3650,3.15563E+13,1163091322
MO,1996,COTTON-UPLAND,1.510440784,155807.3654,128651716.8,29,NA,NA,239725823.5
MO,1996,HAY-ALL CLASSES,0.076610615,1570214.488,6595234950,29,NA,NA,623325288.8
MO,1996,OATS-ALL CLASSES,0.155012056,11736.13921,22309555,29,3890,86784168950,4266305.127
MO,1996,POTATOES-ALL CLASSES,0.127868215,2954.269527,74525165.6,29,578,43075545717,11756040.74
MO,1996,RICE-ALL CLASSES,0.227076313,38445.97329,239179061.6,29,3637,8.69894E+11,67002425.04
MO,1996,SORGHUM-ALL CLASSES-GRAIN,0.093255612,226628.8952,1294445152,29,3290,4.25872E+12,148920388.3
MO,1996,SOYBEANS-ALL CLASSES,0.267862061,1639012.546,4078242675,29,4460,1.8189E+13,1347658333
MO,1996,TOBACCO-ALL CLASSES,4.229234195,1092.67503,2730583.71,29,NA,NA,14246650.14
MO,1996,WHEAT-ALL CLASSES,0.15138432,505868.0696,1326755625,29,3338,4.42871E+12,247780635
MO,1997,CORN-ALL CLASSES-GRAIN,0.096452137,1052205.585,7594958800,29,3650,2.77216E+13,979761297.6
MO,1997,COTTON-UPLAND,1.51485083,157830.8377,122991912,29,NA,NA,249189321.5
MO,1997,HAY-ALL CLASSES,0.078264081,1477134.763,6658737900,29,NA,NA,697007443.4
MO,1997,OATS-ALL CLASSES,0.127454357,10117.36139,22135375,29,3890,86106608750,3773328.148
MO,1997,POTATOES-ALL CLASSES,0.116845093,2428.166734,68038800,29,578,39326426400,10632860.84
MO,1997,RICE-ALL CLASSES,0.22046244,47349.25132,281272399.2,29,3637,1.02299E+12,82936314.56
MO,1997,SORGHUM-ALL CLASSES-GRAIN,0.086641739,161877.7823,934764160,29,3290,3.07537E+12,108320889.6
MO,1997,SOYBEANS-ALL CLASSES,0.234792671,1962768.11,4751826300,29,4460,2.11931E+13,1492203653
MO,1997,TOBACCO-ALL CLASSES,4.178518665,1214.083367,3190442.85,29,NA,NA,17830204.38
MO,1997,WHEAT-ALL CLASSES,0.11353824,437070.0121,1587207960,29,3338,5.2981E+12,241023282.1
MO,1998,CORN-ALL CLASSES-GRAIN,0.07558698,1011736.139,7239342000,29,3650,2.64236E+13,789934994
MO,1998,COTTON-UPLAND,1.530285991,144475.9207,76189680,29,NA,NA,168311587
MO,1998,HAY-ALL CLASSES,0.074957148,1578308.377,7370878125,29,NA,NA,797586045.7
MO,1998,MELONS-WATERMELON,0.116845093,1983.002833,52253798.4,29,156,8151592550,8814011.392
MO,1998,OATS-ALL CLASSES,0.110230795,5261.027924,8868665,29,3890,34499106850,1411258.119
MO,1998,POTATOES-ALL CLASSES,0.137789025,3561.31121,85819606.4,29,578,49603732499,17070506.54
MO,1998,RICE-ALL CLASSES,0.192904635,57871.30716,337291011.2,29,3637,1.22673E+12,93927484.8
MO,1998,SORGHUM-ALL CLASSES-GRAIN,0.067461507,129502.2258,674655872,29,3290,2.21962E+12,65702758.51
MO,1998,SOYBEANS-ALL CLASSES,0.180044458,2023472.278,4626635000,29,4460,2.06348E+13,1202514329
MO,1998,TOBACCO-ALL CLASSES,4.200568895,1092.67503,2608136.01,29,NA,NA,15815524.9
MO,1998,WHEAT-ALL CLASSES,0.084878102,505868.0696,1564891250,29,3338,5.22361E+12,191745457.1
MO,1999,CORN-ALL CLASSES-GRAIN,0.077161709,1031970.862,6282986820,29,3650,2.29329E+13,743960430.1
MO,1999,COTTON-UPLAND,1.029745761,152569.8098,102747225.6,29,NA,NA,162361092.6
MO,1999,HAY-ALL CLASSES,0.079366392,1614730.878,7067878335,29,NA,NA,860810491.7
MO,1999,MELONS-WATERMELON,0.077161854,2144.880615,57696902.4,29,156,9000716774,6831829.206
MO,1999,OATS-ALL CLASSES,0.103341371,8903.278025,14689180,29,3890,57140910200,2329451.208
MO,1999,POTATOES-ALL CLASSES,0.119049718,2509.105625,82961976.8,29,578,47952022590,15156164.5
MO,1999,RICE-ALL CLASSES,0.123458966,74463.77985,450689011.2,29,3637,1.63916E+12,85384974.83
MO,1999,SORGHUM-ALL CLASSES-GRAIN,0.06591827,125455.2813,559080412,29,3290,1.83937E+12,56553817.16
MO,1999,SOYBEANS-ALL CLASSES,0.171593392,2165115.338,4004080438,29,4460,1.78582E+13,1054350968
MO,1999,TOBACCO-ALL CLASSES,4.143238296,930.7972481,2102018.85,29,NA,NA,13364673.93
MO,1999,WHEAT-ALL CLASSES,0.077161911,372318.8992,1201836480,29,3338,4.01173E+12,142308291.4
MO,2000,CORN-ALL CLASSES-GRAIN,0.07007543,1121003.642,10061669332,29,3650,3.67251E+13,1070014535
MO,2000,COTTON-UPLAND,1.243632996,157021.4488,117549792,29,NA,NA,221854359.7
MO,2000,HAY-ALL CLASSES,0.077712926,1655200.324,6802980315,29,NA,NA,802317636.8
MO,2000,MELONS-WATERMELON,0.080468791,2347.227843,55247505.6,29,156,8618610874,6746740.642
MO,2000,OATS-ALL CLASSES,0.103341371,12140.83367,23078850,29,3890,89776726500,3619447.219
MO,2000,POTATOES-ALL CLASSES,0.122356654,2468.63618,76112737.6,29,578,43993162333,14133144.59
MO,2000,RICE-ALL CLASSES,0.119049718,68393.36301,436945173.6,29,3637,1.58917E+12,78942192.24
MO,2000,SORGHUM-ALL CLASSES-GRAIN,0.069225206,109267.503,630965808,29,3290,2.07588E+12,66286326.22
MO,2000,SOYBEANS-ALL CLASSES,0.16718414,2023472.278,4762712500,29,4460,2.12417E+13,1208379386
MO,2000,TOBACCO-ALL CLASSES,4.08811272,566.572238,1346017.68,29,NA,NA,8350788.661
MO,2000,WHEAT-ALL CLASSES,0.083775789,384459.7329,1344445700,29,3338,4.48776E+12,170928963.2
MO,2001,CORN-ALL CLASSES-GRAIN,0.077161709,1052205.585,8783734960,29,3650,3.20606E+13,985963087.3
MO,2001,COTTON-UPLAND,0.661506913,161877.7823,151290936,29,NA,NA,145588439.3
MO,2001,HAY-ALL CLASSES,0.082673325,1732092.27,7419866115,29,NA,NA,892361998.3
MO,2001,MELONS-WATERMELON,0.093696537,2023.472278,52163080,29,156,8137440480,7109946.948
MO,2001,OATS-ALL CLASSES,0.110230795,8093.889114,14515000,29,3890,56463350000,2327552.975
MO,2001,POTATOES-ALL CLASSES,0.112435844,2266.288952,86363916.8,29,578,49918343910,14125918.95
MO,2001,RICE-ALL CLASSES,0.081571103,83771.75233,563361264,29,3637,2.04894E+12,66850230.6
MO,2001,SORGHUM-ALL CLASSES-GRAIN,0.076280004,89032.78025,525296816,29,3290,1.72823E+12,58290136.28
MO,2001,SOYBEANS-ALL CLASSES,0.158733073,1983002.833,5067526100,29,4460,2.26012E+13,1170153978
MO,2001,TOBACCO-ALL CLASSES,4.178518665,566.572238,1396810.8,29,NA,NA,8490622.349
MO,2001,WHEAT-ALL CLASSES,0.088919916,307567.7863,1116924120,29,3338,3.72829E+12,144478195.2
MO,2002,CORN-ALL CLASSES-GRAIN,0.096452137,1092675.03,7201240200,29,3650,2.62845E+13,1059402277
MO,2002,COTTON-UPLAND,0.976825208,148927.5597,132787728,29,NA,NA,197841115.1
MO,2002,HAY-ALL CLASSES,0.074405993,1719951.437,7550500755,29,NA,NA,856890685.7
MO,2002,MELONS-WATERMELON,0.127868215,2063.941724,60146299.2,29,156,9382822675,11730412.01
MO,2002,OATS-ALL CLASSES,0.127454357,14164.30595,25909275,29,3890,1.00787E+11,5036765.127
MO,2002,POTATOES-ALL CLASSES,0.143300586,2185.350061,58785523.2,29,578,33978032410,12848727.16
MO,2002,RICE-ALL CLASSES,0.085980352,73654.39093,499450151.2,29,3637,1.8165E+12,65498766.07
MO,2002,SORGHUM-ALL CLASSES-GRAIN,0.09303515,76891.94658,410229380,29,3290,1.34965E+12,58212409.27
MO,2002,SOYBEANS-ALL CLASSES,0.203560469,2023472.278,4626635000,29,4460,2.06348E+13,1436482815
MO,2002,TOBACCO-ALL CLASSES,4.18954378,566.572238,1415858.22,29,NA,NA,9047492.927
MO,2002,WHEAT-ALL CLASSES,0.111333614,307567.7863,910086320,29,3338,3.03787E+12,154543465.2
MO,2003,CORN-ALL CLASSES-GRAIN,0.096845819,1133144.476,7681322880,29,3650,2.80368E+13,1007439502
MO,2003,COTTON-UPLAND,1.323013825,157830.8377,152379360,29,NA,NA,273018834
MO,2003,HAY-ALL CLASSES,0.070547904,1719951.437,7368156570,29,NA,NA,703955231.9
MO,2003,MELONS-WATERMELON,0.121254342,1902.063942,62913210.4,29,156,9814460822,10330973
MO,2003,OATS-ALL CLASSES,0.113675508,7284.500202,17505090,29,3890,68094800100,2694842.14
MO,2003,POTATOES-ALL CLASSES,0.126765903,2873.330635,85366014.4,29,578,49341556323,14655125.43
MO,2003,RICE-ALL CLASSES,0.158732957,69202.75192,475545852.8,29,3637,1.72956E+12,102226051.1
MO,2003,SORGHUM-ALL CLASSES-GRAIN,0.094578387,84985.83569,410737404,29,3290,1.35133E+12,52608780.62
MO,2003,SOYBEANS-ALL CLASSES,0.276313128,2003237.556,3974143388,29,4460,1.77247E+13,1487123825
MO,2003,TOBACCO-ALL CLASSES,4.277744701,566.572238,1282526.28,29,NA,NA,7429904.214
MO,2003,WHEAT-ALL CLASSES,0.11353824,352084.1764,1444326585,29,3338,4.82116E+12,222080099.3
MO,2004,CORN-ALL CLASSES-GRAIN,0.079917485,1165520.032,11851183872,29,3650,4.32568E+13,1159891626
MO,2004,COTTON-UPLAND,0.904059447,152974.5042,180678384,29,NA,NA,200040097.3
MO,2004,HAY-ALL CLASSES,0.064485194,1760420.882,8545682700,29,NA,NA,674870806
MO,2004,MELONS-WATERMELON,0.0903896,1780.655605,41911900.8,29,156,6538256525,4639484.142
MO,2004,OATS-ALL CLASSES,0.113675508,5261.027924,9434750,29,3890,36701177500,1313442.816
MO,2004,POTATOES-ALL CLASSES,0.12015203,2509.105625,87180382.4,29,578,50390261027,12828141.81
MO,2004,RICE-ALL CLASSES,0.153882783,78915.41886,601508351.2,29,3637,2.18769E+12,113356274.6
MO,2004,SORGHUM-ALL CLASSES-GRAIN,0.070768443,58680.69607,397782792,29,3290,1.30871E+12,34474621.33
MO,2004,SOYBEANS-ALL CLASSES,0.206499971,2007284.5,6074499600,29,4460,2.70923E+13,1536188015
MO,2004,TOBACCO-ALL CLASSES,4.365945623,586.8069607,1512455.85,29,NA,NA,8086766.422
MO,2004,WHEAT-ALL CLASSES,0.119049805,376365.8438,1316141580,29,3338,4.39328E+12,191886830.3
MO,2005,CORN-ALL CLASSES-GRAIN,0.079917485,1201942.533,8374013604,29,3650,3.05651E+13,852774224.1
MO,2005,COTTON-UPLAND,1.029745761,177256.1716,188079667.2,29,NA,NA,246791647.5
MO,2005,HAY-ALL CLASSES,0.071650215,1606636.989,6020986845,29,NA,NA,549722829.5
MO,2005,MELONS-WATERMELON,0.14550521,1416.430595,43680909.6,29,156,6814221898,8098951.825
MO,2005,OATS-ALL CLASSES,0.124009645,8093.889114,18869500,29,3890,73402355000,2981772.138
MO,2005,POTATOES-ALL CLASSES,0.126765903,2549.575071,97159406.4,29,578,56158136899,15694442.89
MO,2005,RICE-ALL CLASSES,0.151457696,86604.61352,640653340.8,29,3637,2.33006E+12,123643997.9
MO,2005,SORGHUM-ALL CLASSES-GRAIN,0.075398154,52610.27924,250963856,29,3290,8.25671E+11,24111847.67
MO,2005,SOYBEANS-ALL CLASSES,0.208337159,1987049.777,4944239885,29,4460,2.20513E+13,1312577236
MO,2005,TOBACCO-ALL CLASSES,3.395735485,546.3375152,1270281.51,29,NA,NA,5496578.395
MO,2005,WHEAT-ALL CLASSES,0.123091619,218535.0061,778907610,29,3338,2.59999E+12,122172378.6
MO,2006,CORN-ALL CLASSES-GRAIN,0.12046675,1064346.418,9219111528,29,3650,3.36498E+13,1433333822
MO,2006,COTTON-UPLAND,0.992260369,200728.45,214419528,29,NA,NA,274587692.2
MO,2006,HAY-ALL CLASSES,0.082673325,1675435.047,6299492640,29,NA,NA,672143592.8
MO,2006,MELONS-WATERMELON,0.178574576,1173.613921,38827475.2,29,156,6057086131,8948492.226
MO,2006,OATS-ALL CLASSES,0.134343782,11331.44476,26417300,29,3890,1.02763E+11,4580333.311
MO,2006,POTATOES-ALL CLASSES,0.135584401,3075.677863,108589924.8,29,578,62764976534,19001607.52
MO,2006,RICE-ALL CLASSES,0.206793769,86604.61352,621239603.2,29,3637,2.25945E+12,165801199.2
MO,2006,SORGHUM-ALL CLASSES-GRAIN,0.125222666,38445.97329,205114690,29,3290,6.74827E+11,33149027.81
MO,2006,SOYBEANS-ALL CLASSES,0.237732172,2067988.669,5284705790,29,4460,2.35698E+13,1621436178
MO,2006,TOBACCO-ALL CLASSES,3.528036867,607.0416835,1530596.25,29,NA,NA,6969230.768
MO,2006,WHEAT-ALL CLASSES,0.12933806,368271.9547,1337369670,29,3338,4.46414E+12,223238397.9
MO,2007,APPLES-ALL CLASSES,0.469669908,809.3889114,680265,29,468,318364020,336433.0543
MO,2007,CORN-ALL CLASSES-GRAIN,0.164165473,1323350.87,11628669360,29,3650,4.24446E+13,2010201724
MO,2007,COTTON-UPLAND,1.265683226,153379.1987,166311187.2,29,NA,NA,221653342.2
MO,2007,GRAPES-ALL CLASSES,1.027353852,566.572238,2267962.5,29,557,1263255113,2453486.761
MO,2007,HAY-ALL CLASSES,0.12125421,1639012.546,6829288680,29,NA,NA,871967089
MO,2007,MELONS-WATERMELON,0.136686713,1537.838932,33611167.2,29,156,5243342083,4837686.148
MO,2007,OATS-ALL CLASSES,0.196348604,3237.555645,5806000,29,3890,22585340000,1200418.404
MO,2007,PEACHES-ALL CLASSES,1.90699803,687.9805747,13607.775,29,374,5089307.85,27325.31393
MO,2007,PECANS-ALL CLASSES,2.205023042,4498.988264,2267.55,29,3662,8303768.1,5264.993025
MO,2007,POTATOES-ALL CLASSES,0.141095962,2670.983408,89811216,29,578,51910882848,13343598.2
MO,2007,RICE-ALL CLASSES,0.262350304,72035.61311,556965616.8,29,3637,2.02568E+12,153864260.1
MO,2007,SORGHUM-ALL CLASSES-GRAIN,0.14726891,40469.44557,243851520,29,3290,8.02272E+11,37815020.07
MO,2007,SOYBEANS-ALL CLASSES,0.371112047,1889923.108,4766114438,29,4460,2.12569E+13,1862504428
MO,2007,TOBACCO-ALL CLASSES,3.638288019,647.5111291,1690685.28,29,NA,NA,6477205.019
MO,2007,WHEAT-ALL CLASSES,0.189965275,356131.121,1029834520,29,3338,3.43759E+12,206001063.7
MO,2008,APPLES-ALL CLASSES,0.55787083,768.9194658,13696002,29,468,6409728936,7152700.556
MO,2008,CORN-ALL CLASSES-GRAIN,0.16180338,1072440.308,9693097920,29,3650,3.53798E+13,1468225524
MO,2008,COTTON-UPLAND,1.03636083,122622.4201,151943990.4,29,NA,NA,147413445.7
MO,2008,GRAPES-ALL CLASSES,1.060423182,607.0416835,4717362,29,557,2627570634,4682965.923
MO,2008,HAY-ALL CLASSES,0.113538033,1699716.714,8001371700,29,NA,NA,850449228.9
MO,2008,MELONS-WATERMELON,0.163142206,1011.736139,30617460,29,156,4776323760,4676038.395
MO,2008,OATS-ALL CLASSES,0.268687563,2428.166734,4789950,29,3890,18632905500,1204817.105
MO,2008,PEACHES-ALL CLASSES,2.03927535,687.9805747,5533828.5,29,374,2069651859,10564383.18
MO,2008,PECANS-ALL CLASSES,2.381424885,4263.375152,512466.3,29,3662,1876651591,1142469.932
MO,2008,POTATOES-ALL CLASSES,0.163142206,2630.513962,56018612,29,578,32378757736,8555418.397
MO,2008,RICE-ALL CLASSES,0.304238167,80534.19668,597516741.6,29,3637,2.17317E+12,170179151.6
MO,2008,SORGHUM-ALL CLASSES-GRAIN,0.140655037,32375.55645,197113312,29,3290,6.48503E+11,25954569.13
MO,2008,SOYBEANS-ALL CLASSES,0.357884291,2035613.112,5201970670,29,4460,2.32008E+13,1742822325
MO,2008,TOBACCO-ALL CLASSES,3.858790324,607.0416835,1523793.6,29,NA,NA,5504525.727
MO,2008,WHEAT-ALL CLASSES,0.196579153,481586.4023,1554549360,29,3338,5.18909E+12,286078063.1
MO,2009,APPLES-ALL CLASSES,0.586536129,728.4500202,8389935,29,468,3926489580,5520586.923
MO,2009,CORN-ALL CLASSES-GRAIN,0.140938224,1181707.811,11348240112,29,3650,4.14211E+13,1794275794
MO,2009,COTTON-UPLAND,1.28993848,105220.5585,109277769.6,29,NA,NA,158136713.2
MO,2009,GRAPES-ALL CLASSES,0.994284522,647.5111291,3991614,29,557,2223328998,4452368.519
MO,2009,HAY-ALL CLASSES,0.069445593,1570214.488,7293767400,29,NA,NA,568235663.8
MO,2009,MELONS-WATERMELON,0.158732957,1052.205585,38918193.6,29,156,6071238202,6930294.142
MO,2009,OATS-ALL CLASSES,0.186014467,3642.250101,7184925,29,3890,27949358250,1499342.489
MO,2009,PEACHES-ALL CLASSES,1.6534665,687.9805747,4354488,29,374,1628578512,8077266.01
MO,2009,PECANS-ALL CLASSES,2.690128111,4027.76204,907020,29,3662,3321507240,2737295.69
MO,2009,POTATOES-ALL CLASSES,0.231485562,2873.330635,88586517.6,29,578,51203007173,23005062.94
