SUMLEV,REGION,DIVISION,STATE,COUNTY,STNAME,CTYNAME,ESTIMATESBASE2020,POPESTIMATE2020,POPESTIMATE2021,NPOPCHG2020,NPOPCHG2021,BIRTHS2020,BIRTHS2021,DEATHS2020,DEATHS2021,NATURALCHG2020,NATURALCHG2021,INTERNATIONALMIG2020,INTERNATIONALMIG2021,DOMESTICMIG2020,DOMESTICMIG2021,NETMIG2020,NETMIG2021,RESIDUAL2020,RESIDUAL2021,GQESTIMATESBASE2020,GQESTIMATES2020,GQESTIMATES2021,RBIRTH2021,RDEATH2021,RNATURALCHG2021,RINTERNATIONALMIG2021,RDOMESTICMIG2021,RNETMIG2021
50,4,9,15,1,Hawaii,Hawaii County,200629,200746,202906,117,2160,511,2048,621,2358,-110,-310,11,198,232,2273,243,2471,-16,-1,3449,3449,3449,10.14735465,11.68333119,-1.535976534,0.981043077,11.26217633,12.24321941
50,4,9,15,3,Hawaii,Honolulu County,1016508,1013227,1000890,-3281,-12337,2884,11366,2559,9898,325,1468,23,652,-3603,-14338,-3580,-13686,-26,-119,35294,35294,35294,11.2863354,9.828624653,1.457710749,0.647430115,-14.23750457,-13.59007446
50,4,9,15,5,Hawaii,Kalawao County,82,82,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,0,0,0,0,0
50,4,9,15,7,Hawaii,Kauai County,73298,73201,73454,-97,253,180,724,162,764,18,-40,-1,70,-109,211,-110,281,-5,12,1077,1077,1077,9.873512666,10.4190106,-0.545497937,0.95462139,2.877501619,3.83212301
50,4,9,15,9,Hawaii,Maui County,164754,164655,164221,-99,-434,427,1766,431,1628,-4,138,5,157,-91,-749,-86,-592,-9,20,2313,2313,2313,10.73961007,9.900387988,0.839222078,0.954767146,-4.554908233,-3.600141087
40,4,8,16,0,Idaho,Idaho,1839106,1847772,1900923,8666,53151,5513,21316,4450,16918,1063,4398,-1,413,7563,48876,7562,49289,41,-536,28962,28962,28962,11.37249096,9.026074407,2.346416553,0.220343346,26.07627454,26.29661789
50,4,8,16,1,Idaho,Ada County,494967,497984,511931,3017,13947,1248,4814,1005,4135,243,679,-6,51,2756,13343,2750,13394,24,-126,11167,11167,11167,9.53347559,8.188807969,1.344667621,0.100998599,26.42400598,26.52500458
50,4,8,16,3,Idaho,Adams County,4379,4424,4625,45,201,10,37,10,44,0,-7,0,0,45,212,45,212,0,-4,16,16,16,8.177699193,9.724831473,-1.54713228,0,46.85600619,46.85600619
50,4,8,16,5,Idaho,Bannock County,87018,87177,88263,159,1086,262,1072,239,864,23,208,2,26,133,846,135,872,1,6,1781,1781,1781,12.22070223,9.849521204,2.371181031,0.296397629,9.644322845,9.940720474
50,4,8,16,7,Idaho,Bear Lake County,6372,6370,6545,-2,175,24,77,25,82,-1,-5,0,0,-1,184,-1,184,0,-4,28,28,28,11.92411924,12.6984127,-0.774293457,0,28.49399923,28.49399923
50,4,8,16,9,Idaho,Benewah County,9530,9576,9931,46,355,34,104,28,128,6,-24,0,0,42,385,42,385,-2,-6,54,54,54,10.66283898,13.12349413,-2.460655149,0,39.47300969,39.47300969
50,4,8,16,11,Idaho,Bingham County,47992,48068,48876,76,808,153,632,127,442,26,190,0,5,50,612,50,617,0,1,297,297,297,13.03845519,9.118666447,3.919788744,0.103152335,12.62584585,12.72899819
50,4,8,16,13,Idaho,Blaine County,24272,24327,24766,55,439,32,171,40,153,-8,18,3,80,62,341,65,421,-2,0,249,249,249,6.966369951,6.233067851,0.7333021,3.259120445,13.8920009,17.15112134
50,4,8,16,15,Idaho,Boise County,7610,7647,8094,37,447,10,45,14,91,-4,-46,0,13,42,490,42,503,-1,-10,25,25,25,5.717552887,11.56216251,-5.844609618,1.651737501,62.25779811,63.90953561
50,4,8,16,17,Idaho,Bonner County,47110,47390,49491,280,2101,108,387,112,549,-4,-162,0,-1,288,2303,288,2302,-4,-39,350,350,350,7.989182606,11.3334916,-3.344308998,-0.020643883,47.54286186,47.52221798
50,4,8,16,19,Idaho,Bonneville County,123964,124626,127930,662,3304,437,1791,278,1109,159,682,0,38,497,2607,497,2645,6,-23,1222,1222,1222,14.18299308,8.782210678,5.400782401,0.30092336,20.64492627,20.94584963
50,4,8,16,21,Idaho,Boundary County,12056,12113,12561,57,448,27,143,42,162,-15,-19,0,7,72,467,72,474,0,-7,34,34,34,11.59114858,13.13123126,-1.540082678,0.567398881,37.85361109,38.42100997
50,4,8,16,23,Idaho,Butte County,2574,2577,2654,3,77,8,27,12,25,-4,2,0,0,8,75,8,75,-1,0,10,10,10,10.32307398,9.558401835,0.764672147,0,28.67520551,28.67520551
50,4,8,16,25,Idaho,Camas County,1077,1089,1139,12,50,3,10,2,9,1,1,0,0,11,50,11,50,0,-1,0,0,0,8.976660682,8.078994614,0.897666068,0,44.88330341,44.88330341
50,4,8,16,27,Idaho,Canyon County,231105,232714,243115,1609,10401,778,3102,538,1980,240,1122,-2,-15,1355,9418,1353,9403,16,-124,3212,3212,3212,13.03829737,8.322317471,4.7159799,-0.06304786,39.58564947,39.52260161
50,4,8,16,29,Idaho,Caribou County,7027,7015,7111,-12,96,22,88,19,82,3,6,0,6,-16,84,-16,90,1,0,20,20,20,12.45929492,11.60979754,0.849497381,0.849497381,11.89296333,12.74246071
50,4,8,16,31,Idaho,Cassia County,24655,24699,25164,44,465,95,377,58,214,37,163,1,16,5,287,6,303,1,-1,244,244,244,15.12143273,8.583518842,6.537913884,0.641758418,11.51154162,12.15330004
50,4,8,16,33,Idaho,Clark County,790,792,792,2,0,4,7,2,2,2,5,0,0,0,-5,0,-5,0,0,1,1,1,8.838383838,2.525252525,6.313131313,0,-6.313131313,-6.313131313
50,4,8,16,35,Idaho,Clearwater County,8734,8750,8895,16,145,23,65,37,130,-14,-65,0,-1,30,215,30,214,0,-4,699,699,699,7.367526211,14.73505242,-7.367526211,-0.113346557,24.36950978,24.25616322
50,4,8,16,37,Idaho,Custer County,4275,4266,4428,-9,162,6,21,11,47,-5,-26,0,0,-4,192,-4,192,0,-4,19,19,19,4.830917874,10.81205429,-5.981136416,0,44.16839199,44.16839199
50,4,8,16,39,Idaho,Elmore County,28666,28668,28827,2,159,112,408,69,228,43,180,1,42,-43,-64,-42,-22,1,1,696,696,696,14.19253848,7.931124446,6.261414036,1.460996608,-2.226280546,-0.765283938
50,4,8,16,41,Idaho,Franklin County,14194,14269,14666,75,397,46,215,28,92,18,123,0,-1,56,278,56,277,1,-3,79,79,79,14.86089511,6.359080698,8.501814412,-0.069120442,19.21548298,19.14636254
50,4,8,16,43,Idaho,Fremont County,13388,13404,13592,16,188,41,163,33,127,8,36,0,1,8,152,8,153,0,-1,437,437,437,12.07586309,9.408801304,2.667061787,0.07408505,11.26092755,11.33501259
50,4,8,16,45,Idaho,Gem County,19123,19258,19792,135,534,63,192,71,260,-8,-68,0,1,143,607,143,608,0,-6,131,131,131,9.833546735,13.3162612,-3.482714469,0.051216389,31.08834827,31.13956466
50,4,8,16,47,Idaho,Gooding County,15598,15643,15772,45,129,42,183,54,174,-12,9,1,18,57,100,58,118,-1,2,23,23,23,11.65048544,11.07751074,0.572974694,1.145949387,6.366385485,7.512334872
50,4,8,16,49,Idaho,Idaho County,16541,16561,17040,20,479,29,136,65,210,-36,-74,0,0,59,562,59,562,-3,-9,473,473,473,8.094997173,12.49962799,-4.404630815,0,33.45138538,33.45138538
50,4,8,16,51,Idaho,Jefferson County,30891,31055,32202,164,1147,122,425,58,188,64,237,0,2,99,922,99,924,1,-14,159,159,159,13.43724805,5.944006197,7.493241855,0.063234109,29.15092401,29.21415812
50,4,8,16,53,Idaho,Jerome County,24237,24222,24662,-15,440,82,310,54,181,28,129,1,67,-46,243,-45,310,2,1,101,101,101,12.68308649,7.405285983,5.277800507,2.741183209,9.941903281,12.68308649
50,4,8,16,55,Idaho,Kootenai County,171362,172646,179789,1284,7143,487,1782,463,1815,24,-33,-1,-27,1261,7310,1260,7283,0,-107,1384,1384,1384,10.11250302,10.29977159,-0.187268574,-0.153219743,41.48282662,41.32960688
50,4,8,16,57,Idaho,Latah County,39517,39611,40313,94,702,119,407,80,272,39,135,2,43,52,525,54,568,1,-1,2569,2569,2569,10.18467544,6.806466143,3.378209299,1.076022221,13.13748061,14.21350283
50,4,8,16,59,Idaho,Lemhi County,7974,7948,8162,-26,214,15,67,43,110,-28,-43,-1,-1,5,263,4,262,-2,-5,56,56,56,8.317815022,13.65611422,-5.338299193,-0.124146493,32.65052762,32.52638113
50,4,8,16,61,Idaho,Lewis County,3533,3531,3715,-2,184,13,33,14,42,-1,-9,0,1,0,195,0,196,-1,-3,24,24,24,9.108473641,11.59260282,-2.484129175,0.276014353,53.82279879,54.09881314
50,4,8,16,63,Idaho,Lincoln County,5127,5133,5282,6,149,19,59,11,46,8,13,0,10,-2,127,-2,137,0,-1,17,17,17,11.32981277,8.833413346,2.496399424,1.920307249,24.38790206,26.30820931
50,4,8,16,65,Idaho,Madison County,52913,52876,53881,-37,1005,288,1092,31,196,257,896,-1,13,-298,87,-299,100,5,9,758,758,758,20.45767491,3.671890368,16.78578454,0.243543749,1.629869704,1.873413453
50,4,8,16,67,Idaho,Minidoka County,21613,21674,21955,61,281,71,290,66,192,5,98,0,2,56,179,56,181,0,2,68,68,68,13.29391001,8.801485251,4.492424763,0.091682138,8.205551354,8.297233492
50,4,8,16,69,Idaho,Nez Perce County,42090,42088,42454,-2,366,113,438,164,524,-51,-86,0,1,51,450,51,451,-2,1,1026,1026,1026,10.3617137,12.39620544,-2.034491732,0.023656881,10.64559627,10.66925315
50,4,8,16,71,Idaho,Oneida County,4564,4554,4611,-10,57,6,53,16,30,-10,23,0,0,0,33,0,33,0,1,43,43,43,11.56573923,6.546644845,5.019094381,0,7.201309329,7.201309329
50,4,8,16,73,Idaho,Owyhee County,11913,11978,12336,65,358,29,146,35,136,-6,10,0,1,71,352,71,353,0,-5,115,115,115,12.00954183,11.18697047,0.822571358,0.082257136,28.9545118,29.03676894
50,4,8,16,75,Idaho,Payette County,25386,25589,26350,203,761,85,319,62,291,23,28,0,-6,179,748,179,742,1,-9,141,141,141,12.28364042,11.20545255,1.078187874,-0.231040259,28.80301893,28.57197867
50,4,8,16,77,Idaho,Power County,7878,7879,7950,1,71,25,91,18,74,7,17,0,-6,-7,61,-7,55,1,-1,45,45,45,11.49788363,9.349927349,2.147956283,-0.758102217,7.707372544,6.949270327
50,4,8,16,79,Idaho,Shoshone County,13169,13189,13612,20,423,42,132,43,217,-1,-85,0,1,22,517,22,518,-1,-10,137,137,137,9.850378717,16.19342562,-6.343046901,0.074624081,38.58064998,38.65527406
50,4,8,16,81,Idaho,Teton County,11630,11731,12267,101,536,36,116,13,60,23,56,0,8,78,477,78,485,0,-5,2,2,2,9.667472289,5.000416701,4.667055588,0.666722227,39.75331278,40.420035
50,4,8,16,83,Idaho,Twin Falls County,90046,90279,92243,233,1964,295,1120,292,981,3,139,-1,22,229,1814,228,1836,2,-11,903,903,903,12.27249318,10.74938912,1.523104064,0.24106683,19.87705592,20.11812275
50,4,8,16,85,Idaho,Valley County,11746,11838,12241,92,403,30,80,27,98,3,-18,0,-3,91,432,91,429,-2,-8,44,44,44,6.644794219,8.139872918,-1.495078699,-0.249179783,35.88188878,35.632709
50,4,8,16,87,Idaho,Washington County,10500,10544,10898,44,354,19,89,41,126,-22,-37,0,-1,67,400,67,399,-1,-8,103,103,103,8.301464416,11.75263502,-3.4511706,-0.093274881,37.30995243,37.21667755
40,2,3,17,0,Illinois,Illinois,12812508,12785245,12671469,-27263,-113776,34072,133097,32486,130319,1586,2778,90,5766,-29052,-122460,-28962,-116694,113,140,289121,289121,289121,10.45673059,10.23847776,0.218252835,0.453004264,-9.621037499,-9.168033235
50,2,3,17,1,Illinois,Adams County,65737,65530,64954,-207,-576,152,750,232,942,-80,-192,0,3,-122,-392,-122,-389,-5,5,1909,1909,1909,11.4956623,14.43855185,-2.94288955,0.045982649,-6.008399497,-5.962416848
50,2,3,17,3,Illinois,Alexander County,5240,5168,5030,-72,-138,14,54,28,106,-14,-52,0,0,-57,-84,-57,-84,-1,-2,69,69,69,10.59031183,20.78838988,-10.19807805,0,-16.4738184,-16.4738184
50,2,3,17,5,Illinois,Bond County,16725,16663,16596,-62,-67,36,145,54,209,-18,-64,1,2,-44,-9,-43,-7,-1,4,1581,1581,1581,8.719444361,12.5680267,-3.848582339,0.120268198,-0.541206891,-0.420938693
50,2,3,17,7,Illinois,Boone County,53448,53326,53159,-122,-167,133,529,109,481,24,48,0,-3,-148,-217,-148,-220,2,5,259,259,259,9.935671691,9.034136263,0.901535428,-0.056345964,-4.075691412,-4.132037376
50,2,3,17,9,Illinois,Brown County,6244,6217,6421,-27,204,8,52,15,61,-7,-9,0,2,-20,213,-20,215,0,-2,1830,1830,1830,8.229150182,9.653426175,-1.424275993,0.316505776,33.70786517,34.02437095
50,2,3,17,11,Illinois,Bureau County,33244,33118,32883,-126,-235,86,312,153,456,-67,-144,0,3,-56,-100,-56,-97,-3,6,419,419,419,9.454402206,13.81797246,-4.363570249,0.090907714,-3.030257117,-2.939349404
50,2,3,17,13,Illinois,Calhoun County,4437,4411,4369,-26,-42,10,37,13,81,-3,-44,0,0,-21,1,-21,1,-2,1,47,47,47,8.428246014,18.45102506,-10.02277904,0,0.227790433,0.227790433
50,2,3,17,15,Illinois,Carroll County,15702,15664,15698,-38,34,25,126,53,217,-28,-91,0,2,-7,123,-7,125,-3,0,221,221,221,8.035201837,13.83840316,-5.803201326,0.127542886,7.843887507,7.971430394
50,2,3,17,17,Illinois,Cass County,13042,12956,12773,-86,-183,38,178,52,161,-14,17,0,23,-72,-222,-72,-199,0,-1,181,181,181,13.83652688,12.51506083,1.32146605,1.787865832,-17.25679195,-15.46892611
50,2,3,17,19,Illinois,Champaign County,205865,205469,205943,-396,474,543,2143,443,1707,100,436,23,566,-531,-575,-508,-9,12,47,15917,15917,15917,10.41778072,8.298250902,2.119529814,2.751499713,-2.795251475,-0.043751762
50,2,3,17,21,Illinois,Christian County,34032,33900,33662,-132,-238,76,343,127,505,-51,-162,0,2,-80,-82,-80,-80,-1,4,1618,1618,1618,10.15363666,14.94923182,-4.795595157,0.059204879,-2.427400018,-2.368195139
50,2,3,17,23,Illinois,Clark County,15455,15407,15300,-48,-107,53,152,58,231,-5,-79,0,0,-42,-30,-42,-30,-1,2,186,186,186,9.900022796,15.04542938,-5.145406585,0,-1.953951868,-1.953951868
50,2,3,17,25,Illinois,Clay County,13288,13267,13143,-21,-124,36,155,41,188,-5,-33,0,0,-15,-92,-15,-92,-1,1,278,278,278,11.73797804,14.23703143,-2.499053389,0,-6.967057933,-6.967057933
50,2,3,17,27,Illinois,Clinton County,36899,36896,36793,-3,-103,99,367,96,426,3,-59,0,4,-5,-57,-5,-53,-1,9,1925,1925,1925,9.960781121,11.56210561,-1.601324485,0.108564372,-1.547042299,-1.438477928
50,2,3,17,29,Illinois,Coles County,46863,46737,46765,-126,28,125,445,164,601,-39,-156,0,21,-88,157,-88,178,1,6,2895,2895,2895,9.518512973,12.85533999,-3.33682702,0.449188253,3.358216937,3.807405189
50,2,3,17,31,Illinois,Cook County,5275541,5262741,5173146,-12800,-89595,14260,56201,12228,50008,2032,6193,-78,3177,-14860,-98205,-14938,-95028,106,-760,92570,92570,92570,10.77071839,9.583852336,1.186866052,0.60886056,-18.82063307,-18.21177251
50,2,3,17,33,Illinois,Crawford County,18679,18639,18659,-40,20,44,177,53,250,-9,-73,0,-1,-30,93,-30,92,-1,1,1442,1442,1442,9.49112553,13.40554453,-3.914419004,-0.053622178,4.986862566,4.933240388
50,2,3,17,35,Illinois,Cumberland County,10450,10428,10345,-22,-83,29,123,33,128,-4,-5,0,1,-17,-79,-17,-78,-1,0,83,83,83,11.84229529,12.32368941,-0.481394117,0.096278824,-7.606027054,-7.509748231
50,2,3,17,37,Illinois,DeKalb County,100420,100233,100414,-187,181,290,1089,218,884,72,205,5,66,-270,-104,-265,-38,6,14,5202,5202,5202,10.85488445,8.811494814,2.043389635,0.657871785,-1.036646449,-0.378774664
50,2,3,17,39,Illinois,De Witt County,15516,15441,15341,-75,-100,45,147,71,247,-26,-100,0,1,-49,-2,-49,-1,0,1,202,202,202,9.55103632,16.04833994,-6.497303619,0.064973036,-0.129946072,-0.064973036
50,2,3,17,41,Illinois,Douglas County,19740,19742,19722,2,-20,52,258,55,206,-3,52,0,4,6,-79,6,-75,-1,3,142,142,142,13.07520778,10.43989459,2.635313197,0.2027164,-4.003648895,-3.800932495
50,2,3,17,43,Illinois,DuPage County,932877,931153,924885,-1724,-6268,2485,9480,1940,7878,545,1602,68,624,-2355,-8564,-2287,-7940,18,70,12537,12537,12537,10.21530809,8.489050332,1.72625776,0.672400026,-9.228259335,-8.555859309
50,2,3,17,45,Illinois,Edgar County,16866,16755,16520,-111,-235,30,157,80,276,-50,-119,0,0,-59,-116,-59,-116,-2,0,223,223,223,9.436513899,16.5890308,-7.152516905,0,-6.972201352,-6.972201352
50,2,3,17,47,Illinois,Edwards County,6245,6205,6075,-40,-130,11,52,33,87,-22,-35,0,0,-18,-94,-18,-94,0,-1,37,37,37,8.469055375,14.16938111,-5.700325733,0,-15.30944625,-15.30944625
50,2,3,17,49,Illinois,Effingham County,34668,34614,34430,-54,-184,95,400,111,412,-16,-12,0,7,-37,-183,-37,-176,-1,4,394,394,394,11.58681421,11.93441863,-0.347604426,0.202769249,-5.300967499,-5.09819825
50,2,3,17,51,Illinois,Fayette County,21488,21460,21384,-28,-76,53,216,63,271,-10,-55,0,2,-17,-26,-17,-24,-1,3,1608,1608,1608,10.08309215,12.65054617,-2.567454019,0.093361964,-1.213705536,-1.120343572
50,2,3,17,53,Illinois,Ford County,13534,13533,13511,-1,-22,41,125,46,193,-5,-68,0,0,4,46,4,46,0,0,396,396,396,9.244194646,14.27303653,-5.028841887,0,3.40186363,3.40186363
50,2,3,17,55,Illinois,Franklin County,37804,37636,37442,-168,-194,83,411,156,634,-73,-223,0,0,-93,22,-93,22,-2,7,428,428,428,10.94861344,16.889102,-5.940488559,0,0.586057167,0.586057167
50,2,3,17,57,Illinois,Fulton County,33609,33440,33197,-169,-243,64,275,140,551,-76,-276,0,1,-92,27,-92,28,-1,5,2562,2562,2562,8.253672884,16.53735913,-8.28368624,0.030013356,0.810360611,0.840373966
50,2,3,17,59,Illinois,Gallatin County,4946,4947,4903,1,-44,12,41,12,86,0,-45,0,0,2,0,2,0,-1,1,25,25,25,8.324873096,17.46192893,-9.137055838,0,0,0
50,2,3,17,61,Illinois,Greene County,11985,11915,11843,-70,-72,18,113,45,178,-27,-65,0,1,-42,-9,-42,-8,-1,1,204,204,204,9.512585234,14.9844263,-5.471841064,0.08418217,-0.757639532,-0.673457362
50,2,3,17,63,Illinois,Grundy County,52533,52514,52989,-19,475,152,568,131,510,21,58,0,17,-41,396,-41,413,1,4,228,228,228,10.76746633,9.667971527,1.099494801,0.322265718,7.506895539,7.829161256
50,2,3,17,65,Illinois,Hamilton County,7993,7977,7911,-16,-66,14,93,26,120,-12,-27,0,0,-3,-40,-3,-40,-1,1,80,80,80,11.70694864,15.10574018,-3.398791541,0,-5.035246727,-5.035246727
50,2,3,17,67,Illinois,Hancock County,17620,17552,17400,-68,-152,50,165,56,231,-6,-66,0,0,-60,-87,-60,-87,-2,1,183,183,183,9.441519799,13.21812772,-3.776607919,0,-4.978255894,-4.978255894
50,2,3,17,69,Illinois,Hardin County,3649,3634,3650,-15,16,4,31,16,66,-12,-35,0,0,-1,49,-1,49,-2,2,6,6,6,8.5118067,18.12191104,-9.610104338,0,13.45414607,13.45414607
50,2,3,17,71,Illinois,Henderson County,6387,6339,6312,-48,-27,10,48,23,95,-13,-47,0,0,-35,21,-35,21,0,-1,30,30,30,7.588332938,15.01857561,-7.430242669,0,3.31989566,3.31989566
50,2,3,17,73,Illinois,Henry County,49284,49138,48907,-146,-231,127,503,171,640,-44,-137,0,2,-99,-101,-99,-99,-3,5,674,674,674,10.26059463,13.05522974,-2.794635117,0.040797593,-2.060278444,-2.019480851
50,2,3,17,75,Illinois,Iroquois County,27077,26984,26827,-93,-157,89,308,97,418,-8,-110,0,0,-84,-51,-84,-51,-1,4,418,418,418,11.44747357,15.53585698,-4.088383416,0,-1.89552322,-1.89552322
50,2,3,17,77,Illinois,Jackson County,52974,52896,52565,-78,-331,164,519,153,579,11,-60,1,64,-91,-339,-90,-275,1,4,3135,3135,3135,9.842501019,10.98036241,-1.13786139,1.213718816,-6.428916851,-5.215198035
50,2,3,17,79,Illinois,Jasper County,9287,9247,9193,-40,-54,29,98,26,110,3,-12,0,2,-43,-45,-43,-43,0,1,31,31,31,10.62906725,11.93058568,-1.301518438,0.21691974,-4.880694143,-4.663774403
50,2,3,17,81,Illinois,Jefferson County,37113,37029,36877,-84,-152,122,413,112,567,10,-154,0,1,-92,-4,-92,-3,-2,5,2031,2031,2031,11.17635916,15.34381512,-4.167455958,0.027061402,-0.108245609,-0.081184207
50,2,3,17,83,Illinois,Jersey County,21512,21444,21333,-68,-111,40,192,96,286,-56,-94,0,2,-11,-21,-11,-19,-1,2,721,721,721,8.976786591,13.37167169,-4.394885102,0.093508194,-0.981836033,-0.88832784
50,2,3,17,85,Illinois,Jo Daviess County,22035,22035,21939,0,-96,37,161,67,277,-30,-116,0,-1,34,20,34,19,-4,1,155,155,155,7.322508755,12.59835357,-5.275844817,-0.045481421,0.909628417,0.864146996
50,2,3,17,87,Illinois,Johnson County,13308,13307,13463,-1,156,27,90,37,164,-10,-74,0,0,10,232,10,232,-1,-2,1322,1322,1322,6.723944714,12.25252148,-5.528576765,0,17.33283526,17.33283526
50,2,3,17,89,Illinois,Kane County,516522,516155,515588,-367,-567,1508,5633,970,4230,538,1403,-13,-7,-908,-2055,-921,-2062,16,92,6123,6123,6123,10.91938593,8.199716402,2.71966953,-0.013569271,-3.983550167,-3.997119438
50,2,3,17,91,Illinois,Kankakee County,107502,107236,106601,-266,-635,291,1207,330,1366,-39,-159,0,24,-228,-515,-228,-491,1,15,5940,5940,5940,11.28897244,12.77608646,-1.487114017,0.22447004,-4.816752947,-4.592282907
50,2,3,17,93,Illinois,Kendall County,131869,132291,134867,422,2576,381,1492,186,771,195,721,-1,28,219,1833,218,1861,9,-6,165,165,165,11.16942034,5.771865338,5.397555005,0.209613787,13.72221682,13.9318306
50,2,3,17,95,Illinois,Knox County,49967,49736,49268,-231,-468,132,463,212,745,-80,-282,1,47,-148,-236,-147,-189,-4,3,3882,3882,3882,9.353157448,15.04989697,-5.696739526,0.949456588,-4.767484142,-3.818027554
50,2,3,17,97,Illinois,Lake County,714342,713217,711239,-1125,-1978,1724,6681,1443,5809,281,872,74,184,-1506,-3119,-1432,-2935,26,85,18893,18893,18893,9.380423123,8.156096082,1.224327041,0.258344238,-4.379215644,-4.120871406
50,2,3,17,99,Illinois,LaSalle County,109658,109359,108965,-299,-394,293,1055,398,1519,-105,-464,0,11,-189,39,-189,50,-5,20,3275,3275,3275,9.664535278,13.91509866,-4.250563383,0.100767666,0.357267181,0.458034847
50,2,3,17,101,Illinois,Lawrence County,15280,15234,15152,-46,-82,35,123,51,225,-16,-102,0,3,-30,17,-30,20,0,0,2317,2317,2317,8.095833608,14.80945172,-6.713618114,0.197459356,1.118936352,1.316395709
50,2,3,17,103,Illinois,Lee County,34145,34021,34049,-124,28,68,285,114,490,-46,-205,0,2,-77,231,-77,233,-1,0,2977,2977,2977,8.373732922,14.39694432,-6.0232114,0.058763038,6.787130895,6.845893933
50,2,3,17,105,Illinois,Livingston County,35815,35752,35664,-63,-88,96,385,115,510,-19,-125,0,7,-43,23,-43,30,-1,7,2236,2236,2236,10.78189761,14.28251372,-3.500616108,0.196034502,0.644113364,0.840147866
50,2,3,17,107,Illinois,Logan County,27987,27879,27992,-108,113,68,263,116,366,-48,-103,0,4,-58,209,-58,213,-2,3,3950,3950,3950,9.414544218,13.10160906,-3.687064846,0.143186984,7.48151993,7.624706914
50,2,3,17,109,Illinois,McDonough County,27238,27079,26828,-159,-251,57,233,103,364,-46,-131,1,23,-115,-145,-114,-122,1,2,2968,2968,2968,8.64451741,13.50473964,-4.860222235,0.853321461,-5.379635298,-4.526313837
50,2,3,17,111,Illinois,McHenry County,310229,309770,311122,-459,1352,751,2901,688,2560,63,341,2,-17,-532,987,-530,970,8,41,1530,1530,1530,9.34462032,8.246200628,1.098419693,-0.054759926,3.179296883,3.124536957
50,2,3,17,113,Illinois,McLean County,170954,170870,170889,-84,19,466,1663,373,1474,93,189,14,172,-198,-381,-184,-209,7,39,10311,10311,10311,9.732004132,8.625961569,1.106042562,1.006557252,-2.229641355,-1.223084103
50,2,3,17,115,Illinois,Macon County,103998,103647,102432,-351,-1215,285,1191,375,1430,-90,-239,0,26,-256,-1002,-256,-976,-5,0,3859,3859,3859,11.5586741,13.87817293,-2.319498833,0.252330417,-9.72442607,-9.472095653
50,2,3,17,117,Illinois,Macoupin County,44967,44810,44406,-157,-404,94,385,156,674,-62,-289,0,1,-93,-122,-93,-121,-2,6,796,796,796,8.630738881,15.10939742,-6.478658537,0.022417504,-2.734935438,-2.712517934
50,2,3,17,119,Illinois,Madison County,265859,265498,264490,-361,-1008,685,2598,847,3461,-162,-863,0,23,-194,-220,-194,-197,-5,52,3786,3786,3786,9.803995562,13.06067307,-3.25667751,0.086794418,-0.830207476,-0.743413058
50,2,3,17,121,Illinois,Marion County,37729,37613,37390,-116,-223,118,422,153,527,-35,-105,0,3,-79,-128,-79,-125,-2,7,704,704,704,11.25288322,14.05277122,-2.799888004,0.0799968,-3.413196805,-3.333200005
